GAME_ID,PERIOD,TIME,PLAYER_OUT_ID,PLAYER_IN_ID
22400001,1,7:02,1630552,1626204
22400001,1,7:02,1642258,1629726
22400001,1,5:57,1628401,1629674
22400001,1,5:57,201143,1630202
22400001,1,5:57,1630811,1630168
22400001,1,5:57,203991,1642258
22400001,1,4:51,201950,1630573
22400001,1,4:27,1642258,1630552
22400001,1,0:26,1630168,1630811
22400001,2,9:55,1630573,1641775
22400001,2,7:41,1628436,1629674
22400001,2,7:41,1630811,1630700
22400001,2,6:46,201950,1628369
22400001,2,6:46,1630202,1630573
22400001,2,6:46,1630552,1629726
22400001,2,6:46,1631223,1626204
22400001,2,5:32,1641775,201143
22400001,2,5:32,1642258,1630811
22400001,2,5:32,1630168,203991
22400001,2,4:50,1630573,1627759
22400001,2,4:04,1629726,1630552
22400001,2,2:31,1629674,201950
22400001,2,1:54,1626204,1629726
22400001,2,0:01,201143,1630202
22400001,3,6:43,1628401,1630202
22400001,3,6:43,201143,1629674
22400001,3,6:43,1630552,1630168
22400001,3,6:43,1630811,1626204
22400001,3,6:43,203991,1629726
22400001,3,5:20,1628369,1630573
22400001,3,4:06,1642258,1630552
22400001,3,2:32,201950,1628401
22400001,3,1:32,1630552,1642258
22400001,3,0:16,1642258,1630552
22400001,4,9:50,1630700,1642258
22400001,4,7:49,201143,1629674
22400001,4,7:49,1626204,1629726
22400001,4,7:06,1630573,1627759
22400001,4,7:06,1642258,1630700
22400001,4,4:38,1630202,201143
22400001,4,4:38,1629674,201950
22400001,4,4:38,1629726,1626204
22400001,4,10:19,1629726,1630811
22400002,1,7:52,1626179,1631107
22400002,1,7:52,201567,1626196
22400002,1,7:52,1629312,1631170
22400002,1,5:41,1631105,1630191
22400002,1,5:41,1631093,1627736
22400002,1,5:22,1631107,1629130
22400002,1,4:39,1628389,1642276
22400002,1,4:39,1629639,1626179
22400002,1,4:01,203501,1631323
22400002,1,3:27,1630595,1631093
22400002,2,8:01,1626179,1629639
22400002,2,7:38,1630595,203501
22400002,2,7:38,1631323,1631093
22400002,2,4:59,1631105,1630595
22400002,2,4:59,1641842,1630191
22400002,2,4:59,1627736,202699
22400002,2,3:30,1641796,1631170
22400002,3,8:46,203501,1627736
22400002,3,6:58,1631093,1631323
22400002,3,6:24,201567,1631170
22400002,3,5:38,1631105,1630191
22400002,3,4:48,1628389,1642276
22400002,3,2:15,1630595,1631093
22400002,3,2:15,1626179,1629130
22400002,3,2:00,202699,1641842
22400002,3,2:00,1629312,1641796
22400002,4,9:57,1641796,1629639
22400002,4,8:08,1627736,202699
22400002,4,4:58,1641842,1630595
22400002,4,4:58,1631323,1627736
22400002,4,4:58,1631170,1629312
22400002,4,2:24,1631105,1630191
22400002,4,10:31,1630191,1631105
22400002,4,0:32,1629130,1641796
22400002,4,0:21,1641796,1629130
22400002,5,3:07,1630191,1631105
22400002,5,0:56,1631093,1631323
22400002,5,0:56,1629130,1641796
22400002,5,0:40,1631105,1630191
22400002,5,0:40,1641796,1629130
22400002,5,0:28,1629130,1641796
22400002,5,0:15,1641796,1629130
22400002,5,0:01,1630191,1631105
22400002,5,0:01,1626179,1642276
22400002,5,0:01,1629130,1641796
22400002,5,0:01,1642276,1626179
22400002,5,0:01,1641796,201567
22400002,5,0:01,1629312,1629130
22400002,5,0:01,201567,1629312
22400003,1,7:36,201959,1631217
22400003,1,5:25,1630591,1628371
22400003,1,5:25,1641783,1641710
22400003,1,5:25,1630182,1628998
22400003,1,5:25,1641706,203552
22400003,1,5:12,1629684,1642275
22400003,1,4:22,203484,203914
22400003,1,3:52,1629048,1629021
22400003,1,3:52,1630163,1630182
22400003,1,3:30,1630182,1630163
22400003,1,1:35,203552,1641706
22400003,2,9:49,1628371,1641783
22400003,2,9:49,1628998,1630182
22400003,2,9:04,1630591,203484
22400003,2,7:58,1641710,1630532
22400003,2,7:58,203914,1630175
22400003,2,7:58,201959,1631217
22400003,2,6:52,1630175,1630591
22400003,2,6:52,1629684,1642275
22400003,2,6:09,203995,1630163
22400003,2,5:37,1641706,1628998
22400003,2,3:55,1630182,1641706
22400003,2,3:55,1642275,1629684
22400003,2,3:55,1629021,1629048
22400003,2,1:03,1630591,1630175
22400003,3,8:02,201959,1631217
22400003,3,6:14,1630182,1628998
22400003,3,5:06,1630591,1628371
22400003,3,5:06,1641783,1641710
22400003,3,5:06,1629684,1642275
22400003,3,3:54,203484,203914
22400003,3,3:54,1629048,1629021
22400003,3,1:54,1631217,203552
22400003,3,1:54,1641706,201959
22400003,4,8:15,1642275,1631217
22400003,4,7:30,203914,1630175
22400003,4,7:18,1641706,1630163
22400003,4,6:14,1630591,1641724
22400003,4,6:14,203995,1641706
22400003,4,4:19,1629021,1631216
22400003,4,3:34,1629684,1642275
22400003,4,1:58,1641710,202709
22400003,4,1:58,1641783,1630243
22400003,4,1:58,1630163,1631197
22400003,4,1:58,1630182,203995
22400003,4,1:58,1641706,1641733
22400003,4,10:42,1628371,1641783
22400004,1,7:10,203954,203083
22400004,1,5:30,1626157,1630579
22400004,1,5:30,1628404,1630540
22400004,1,5:30,200768,1627824
22400004,1,5:30,1626162,1630288
22400004,1,2:16,202331,1626162
22400004,1,2:16,1628997,203954
22400004,1,2:16,203083,1642272
22400004,1,2:16,1628973,1630346
22400004,1,2:16,1628969,1626157
22400004,1,2:16,1630579,1626166
22400004,1,0:13,1627824,1628997
22400004,1,0:13,1626166,1628973
22400004,2,8:31,203954,203083
22400004,2,8:31,1626157,1630579
22400004,2,8:31,1626166,1628973
22400004,2,7:58,1627824,1628997
22400004,2,7:58,1630540,1628969
22400004,2,7:39,1630346,1628384
22400004,2,7:18,1630579,1626157
22400004,2,6:37,1630288,200768
22400004,2,6:10,1642272,202331
22400004,2,2:45,203083,203954
22400004,2,2:45,1626162,1642272
22400004,2,2:45,1628384,1630540
22400004,2,2:28,1626157,1630579
22400004,2,10:43,1628384,1628404
22400004,2,0:02,1642272,1626162
22400004,3,7:45,1626162,1642272
22400004,3,6:49,200768,1627824
22400004,3,6:49,203954,1630288
22400004,3,4:14,1630540,1628973
22400004,3,4:14,1626157,1630579
22400004,3,4:14,1628997,1626162
22400004,3,3:53,202331,203083
22400004,3,3:53,1628404,1626166
22400004,3,2:15,203083,203954
22400004,3,2:15,1628384,1626157
22400004,3,2:15,1630579,1630346
22400004,3,11:47,1628973,1630540
22400004,3,0:44,1628969,1628384
22400004,3,0:23,1642272,1628997
22400004,3,0:23,1626166,1630540
22400004,3,0:03,1628997,1642272
22400004,3,0:03,1627824,202331
22400004,3,0:03,1628973,1628969
22400004,3,0:03,1626157,1630579
22400004,3,0:03,1630346,1628404
22400004,4,9:54,1626162,1628997
22400004,4,8:39,1630288,202331
22400004,4,8:39,1627824,200768
22400004,4,6:21,203954,203083
22400004,4,6:21,1630540,1628969
22400004,4,0:36,200768,1630288
22400004,4,0:36,202331,1641741
22400004,4,0:36,203083,1641737
22400004,4,0:36,1626157,1630579
22400005,1,9:54,1627751,1628981
22400005,1,5:47,201572,1626171
22400005,1,5:47,1629628,1628449
22400005,1,4:46,1631260,1629018
22400005,1,4:13,1631157,1626153
22400005,1,2:46,1627752,1641748
22400005,1,2:46,203507,1626192
22400005,1,2:46,1641711,1642367
22400005,1,2:46,1630534,1642347
22400005,1,2:46,1630558,1629628
22400005,1,0:32,1628981,1642419
22400005,2,8:13,1626171,1631260
22400005,2,8:13,1641748,203507
22400005,2,8:13,1629628,1630534
22400005,2,8:13,1642347,1641711
22400005,2,8:13,1642419,1630558
22400005,2,7:02,1626192,1627752
22400005,2,5:49,1626153,1631157
22400005,2,5:24,1628449,1629628
22400005,2,5:22,1627752,1641748
22400005,2,10:49,1629018,201572
22400005,2,10:49,1642367,1627751
22400005,2,0:46,1627751,1628981
22400005,3,6:34,1629628,1628449
22400005,3,4:51,201572,1626171
22400005,3,4:51,1630558,1642347
22400005,3,4:30,1627751,1628981
22400005,3,4:15,1627752,1626192
22400005,3,3:15,1631157,1626153
22400005,3,3:15,1631260,1641748
22400005,3,3:15,1630534,1642367
22400005,3,2:36,203507,201572
22400005,3,2:36,1642347,1629628
22400005,4,8:48,1641748,1627752
22400005,4,8:25,1626171,203507
22400005,4,7:51,1626192,1631260
22400005,4,6:19,1642419,1629628
22400005,4,5:47,1627752,1626192
22400005,4,1:56,201572,1641753
22400005,4,1:56,1631260,1630649
22400005,4,1:56,203507,1642358
22400005,4,1:56,1626153,1630699
22400005,4,1:56,1626192,1641890
22400005,4,1:56,1641711,1628981
22400005,4,1:56,1629628,1642347
22400005,4,1:56,1627751,1642367
22400005,4,1:56,1630534,202066
22400005,4,1:56,1630558,1642419
22400005,4,11:37,1629628,1628981
22400005,4,10:30,1642367,1627751
22400005,4,10:30,1642347,1630534
22400005,4,10:30,1628449,1641711
22400005,4,10:30,1628981,1630558
22400006,1,5:08,1628374,203903
22400006,1,5:08,1642262,1630548
22400006,1,5:08,1629012,1642271
22400006,1,5:08,203078,1626220
22400006,1,5:08,1642346,1628960
22400006,1,5:08,203486,1642345
22400006,1,2:24,1641718,1628374
22400006,1,2:24,1628381,1642268
22400006,1,2:24,1626164,1628420
22400006,1,2:24,1626145,203078
22400006,2,6:50,203903,1629012
22400006,2,6:50,1642268,1641718
22400006,2,6:50,1642271,1642262
22400006,2,6:50,1628374,1628381
22400006,2,6:50,203078,1626145
22400006,2,6:50,1628420,1626164
22400006,2,5:31,1629006,203486
22400006,2,5:31,1642345,1642346
22400006,2,4:35,1641729,203903
22400006,2,4:35,1628960,1626220
22400006,2,3:26,1642262,1629234
22400006,2,2:11,1626145,203078
22400006,2,1:51,1642346,1626145
22400006,2,0:05,203486,1628960
22400006,3,7:03,1642262,1630548
22400006,3,7:03,203078,1626220
22400006,3,7:03,1628374,1642271
22400006,3,5:53,1630548,203903
22400006,3,5:53,1642346,1628960
22400006,3,5:04,203486,1642345
22400006,3,4:04,1629012,1630548
22400006,3,4:04,1641718,1642268
22400006,3,4:04,1626145,1628420
22400006,3,3:05,1628381,1628374
22400006,3,3:05,1626164,203078
22400006,3,0:03,1628960,1642346
22400006,3,0:03,1628420,1629006
22400006,4,9:02,1628374,1629012
22400006,4,9:02,1630548,1628381
22400006,4,9:02,1628420,1626145
22400006,4,9:02,1628960,1626164
22400006,4,8:41,203903,1641718
22400006,4,8:41,1642268,1641729
22400006,4,7:19,203078,203486
22400006,4,7:19,1642345,1628960
22400006,4,6:54,1629006,1626220
22400006,4,6:00,1642271,1628374
22400006,4,6:00,1641729,203903
22400006,4,3:41,1628960,1642346
22400006,4,0:36,1642346,1628960
22400006,4,0:21,1628960,1642346
22400006,4,0:21,1626164,1629006
22400006,4,0:21,203486,1642345
22400006,4,0:16,1642345,203486
22400006,4,0:16,1642346,1626164
22400006,4,0:16,1629006,1628960
22400007,1,7:24,1631218,1627780
22400007,1,7:24,1629655,1641726
22400007,1,6:46,202691,1629656
22400007,1,6:31,1629029,203915
22400007,1,5:28,1629001,1627741
22400007,1,4:36,203952,1630228
22400007,1,4:36,203110,1626172
22400007,1,4:36,202681,1629029
22400007,1,4:36,1630230,1630702
22400007,1,2:02,1627780,1641764
22400007,1,2:02,201939,1630541
22400007,1,2:02,1641726,202691
22400007,1,2:02,1629656,1629655
22400007,2,9:40,1626172,1631218
22400007,2,9:40,1641726,1629655
22400007,2,8:51,1630541,1627741
22400007,2,7:33,1630228,203952
22400007,2,7:33,1629029,202681
22400007,2,6:25,1641764,201939
22400007,2,6:25,1629001,203110
22400007,2,6:25,1631218,1630228
22400007,2,5:20,1629655,1641726
22400007,2,4:59,1630702,1629029
22400007,2,4:30,202691,1630230
22400007,2,3:19,1627741,1629001
22400007,2,1:53,1629656,202691
22400007,2,0:08,203952,1627780
22400007,3,8:14,1629001,1641764
22400007,3,8:14,1630230,1641726
22400007,3,8:14,1629655,1629656
22400007,3,7:04,202691,1629655
22400007,3,7:04,1641726,1630702
22400007,3,5:39,1631218,1626172
22400007,3,4:52,203952,1630228
22400007,3,4:52,203110,1627741
22400007,3,4:52,1629029,203915
22400007,3,4:41,1641764,1627780
22400007,3,2:42,1627780,203952
22400007,3,2:42,1629656,1629029
22400007,3,2:42,1629655,1630230
22400007,3,2:42,202681,1641726
22400007,3,2:04,201939,1641764
22400007,4,9:04,1630228,1627741
22400007,4,9:04,1629001,203952
22400007,4,8:33,1641764,201939
22400007,4,8:33,1630230,1629656
22400007,4,6:31,203110,1626172
22400007,4,6:31,1641726,1629655
22400007,4,5:16,1630541,203110
22400007,4,4:33,202681,1630702
22400007,4,4:33,1629029,1630230
22400007,4,4:17,1626172,1630228
22400007,4,4:17,1627741,1629001
22400007,4,4:17,1630702,202681
22400007,4,4:17,1630230,1629029
22400007,4,2:02,1629655,1641726
22400008,1,6:55,1629014,1630703
22400008,1,5:59,1642270,1629057
22400008,1,5:59,201144,1628978
22400008,1,5:59,203497,1629675
22400008,1,4:19,1631101,1630166
22400008,1,4:19,1630183,1629638
22400008,1,3:25,1630703,1630625
22400008,1,2:57,203924,1641712
22400008,1,0:56,1629057,1642270
22400008,1,0:56,203944,203497
22400008,1,0:05,1641712,203924
22400008,2,8:31,1628978,1630183
22400008,2,7:42,1629638,1631169
22400008,2,6:47,1631101,203924
22400008,2,6:47,1641712,1641739
22400008,2,6:47,1642270,1629057
22400008,2,5:56,1631169,1630162
22400008,2,5:56,203497,203944
22400008,2,4:08,1630166,1631101
22400008,2,4:08,201144,1628978
22400008,2,2:32,1629675,203497
22400008,2,0:53,1629057,1642270
22400008,3,9:03,1642270,1629057
22400008,3,6:31,201144,1629675
22400008,3,6:31,203944,1629638
22400008,3,4:23,1631101,1630166
22400008,3,4:23,1630183,1628978
22400008,3,4:23,203497,203944
22400008,3,3:42,1630703,1630625
22400008,3,1:19,203924,1641712
22400008,3,1:19,203944,203497
22400008,4,8:57,1630625,1630703
22400008,4,7:05,1630166,1641739
22400008,4,7:05,201144,1630162
22400008,4,5:56,1642270,1629057
22400008,4,3:46,1631101,1630166
22400008,4,3:42,203497,203944
22400008,4,1:29,1629057,1630625
22400008,4,11:02,1629057,1642270
22400009,1,6:25,1641767,1630167
22400009,1,6:25,1627783,204456
22400009,1,6:25,201567,1631170
22400009,1,6:02,1626167,1641716
22400009,1,6:02,1628389,1642276
22400009,1,4:16,1626179,1626196
22400009,1,4:16,1629312,1629130
22400009,1,2:47,1630169,1627783
22400009,1,2:47,1631097,1641767
22400009,1,2:32,1630167,1626167
22400009,1,2:32,1642276,1631107
22400009,1,2:32,1629639,1628389
22400009,2,8:26,204456,1630169
22400009,2,8:26,1641767,1631097
22400009,2,7:44,1627783,1630167
22400009,2,7:44,1631170,1629312
22400009,2,7:44,1629130,1629639
22400009,2,6:45,1626196,1631170
22400009,2,6:45,1628389,1626179
22400009,2,6:18,1641716,1641767
22400009,2,6:18,1626167,1627783
22400009,2,3:09,1630167,1626167
22400009,2,2:46,1631107,1628389
22400009,2,1:28,1631170,1631107
22400009,3,7:02,1630169,1630167
22400009,3,7:02,1631097,1641716
22400009,3,7:02,1641767,1642402
22400009,3,7:02,1626167,204456
22400009,3,7:02,1627783,1642277
22400009,3,5:18,201567,1631170
22400009,3,4:24,1642277,1631245
22400009,3,4:24,1628389,1631107
22400009,3,3:18,1626179,1626196
22400009,3,2:48,1629639,1629130
22400009,3,2:48,1629312,1628389
22400009,4,7:53,1631170,1629639
22400009,4,5:58,1630169,1642402
22400009,4,5:58,1631097,1642277
22400009,4,5:58,1641767,1631245
22400009,4,5:58,1626167,1641716
22400009,4,5:58,1627783,1630167
22400009,4,0:09,1628389,1629312
22400009,4,0:09,1629639,1642276
22400010,1,7:14,1642272,1626162
22400010,1,6:25,1630591,1641710
22400010,1,6:25,203954,1627824
22400010,1,4:53,1641783,1628371
22400010,1,4:53,200768,1630288
22400010,1,3:15,203484,203914
22400010,1,3:15,1629048,1629021
22400010,1,3:15,1628997,201569
22400010,1,2:31,202331,203954
22400010,1,0:58,1630288,1642272
22400010,1,0:58,1630532,1630591
22400010,2,9:36,1641710,1630532
22400010,2,7:53,203914,1629048
22400010,2,7:53,1629021,203484
22400010,2,7:53,1626162,1628997
22400010,2,7:53,1642272,203083
22400010,2,7:53,203954,200768
22400010,2,7:53,1627824,202331
22400010,2,6:22,1628371,1630175
22400010,2,6:22,1630591,1641783
22400010,2,6:22,201569,1642272
22400010,2,4:04,1641783,1628371
22400010,2,4:04,203083,203954
22400010,2,3:16,1630175,1630591
22400010,2,0:18,1628371,203914
22400010,2,0:18,1642272,1626162
22400010,3,6:08,1629048,1629021
22400010,3,6:08,200768,1627824
22400010,3,6:08,203954,1626162
22400010,3,5:03,1628997,201569
22400010,3,4:14,1630591,1641710
22400010,3,4:14,1641783,1628371
22400010,3,3:38,1642272,1628997
22400010,3,1:54,203484,203914
22400010,3,1:54,202331,203954
22400010,3,1:54,1628997,200768
22400010,3,0:28,1630532,1630591
22400010,3,0:27,1641710,1630532
22400010,4,9:20,1628371,1630532
22400010,4,9:20,1629021,1629048
22400010,4,9:20,200768,1628997
22400010,4,9:20,1627824,202331
22400010,4,7:54,203914,203484
22400010,4,7:02,203954,1627824
22400010,4,4:56,1641710,1629021
22400010,4,4:56,1629048,1628371
22400010,4,4:56,1642272,203954
22400010,4,4:15,1626162,200768
22400010,4,3:10,1627824,201569
22400010,4,1:13,200768,1630231
22400010,4,1:13,202331,1641741
22400010,4,1:13,1628997,1641737
22400010,4,1:13,203954,1630288
22400010,4,1:13,201569,1627824
22400010,4,1:13,1628371,1631216
22400010,4,1:13,203484,1641724
22400010,4,1:13,1630591,1630175
22400010,4,1:13,1629021,1641783
22400010,4,1:13,1630532,202709
22400011,1,6:52,1630534,1628449
22400011,1,6:52,1631093,1641842
22400011,1,5:33,1627751,1630534
22400011,1,5:33,1630558,1628981
22400011,1,5:33,1631105,1630191
22400011,1,4:36,1627736,1631111
22400011,1,3:03,1641711,1642347
22400011,1,3:03,1630595,1631093
22400011,1,2:49,1629628,1642419
22400011,1,1:23,1628981,1642367
22400011,2,9:00,1630191,1631105
22400011,2,8:24,1641711,1630534
22400011,2,6:42,1627751,202066
22400011,2,6:42,1630558,1628981
22400011,2,6:42,1641842,1631093
22400011,2,6:16,1630595,202699
22400011,2,5:27,1629628,1641711
22400011,2,5:27,1631105,1630191
22400011,2,4:34,202066,1627751
22400011,2,4:34,1628981,1630558
22400011,2,4:34,1631111,1630595
22400011,2,2:09,1642367,1629628
22400011,2,2:09,1627736,1641842
22400011,2,1:04,1627751,1628981
22400011,2,1:04,1630534,1642367
22400011,2,10:22,1642347,1630558
22400011,2,10:22,1642419,1629628
22400011,2,10:22,1631093,1627736
22400011,2,0:37,1641842,1627736
22400011,3,7:09,1631093,1631111
22400011,3,5:57,1629628,1628449
22400011,3,5:57,1631105,1631204
22400011,3,5:57,1627736,1630191
22400011,3,4:38,1630558,1642347
22400011,3,3:05,1641711,1629628
22400011,3,3:05,1627751,1628981
22400011,3,3:05,1641842,1631093
22400011,3,3:05,1630595,1627736
22400011,3,2:46,1630534,1642419
22400011,3,10:46,202699,1641842
22400011,4,8:18,1642367,1641711
22400011,4,8:18,1629628,1630534
22400011,4,8:18,1627736,1631105
22400011,4,8:18,1631093,1630595
22400011,4,8:18,1630191,202699
22400011,4,5:25,1642419,1629628
22400011,4,1:21,1631111,1627736
22400011,4,10:51,1642347,1630558
22400011,4,10:51,1628449,1627751
22400011,4,0:37,1631204,1631111
22400011,4,0:15,1631105,1631093
22400011,4,0:12,1641711,1628981
22400011,4,0:12,1631111,1631105
22400011,4,0:12,1630558,1641711
22400011,4,0:12,1628981,1642419
22400011,4,0:07,1642419,1630558
22400012,1,7:14,1630552,1626204
22400012,1,5:48,203991,1630168
22400012,1,5:48,1642267,1630557
22400012,1,4:26,1642258,1629631
22400012,1,4:26,1629027,1630552
22400012,1,4:26,1626204,1630811
22400012,1,4:26,1642259,1642273
22400012,1,4:26,1628398,202685
22400012,1,4:26,1641731,1631098
22400012,1,3:35,1629673,1642267
22400012,1,3:35,1630700,1629726
22400012,2,9:45,1630168,203991
22400012,2,9:45,1641731,1628398
22400012,2,8:10,1630552,1629027
22400012,2,8:10,1630811,1630700
22400012,2,8:10,1629726,1626204
22400012,2,8:10,1642267,1629673
22400012,2,8:10,1642273,1641731
22400012,2,7:35,1642259,202685
22400012,2,4:35,1642258,1630552
22400012,2,4:35,203991,1629631
22400012,2,4:35,1626204,1630168
22400012,2,4:35,1630557,1642267
22400012,2,4:35,202685,1642259
22400012,2,1:25,1641731,1630557
22400012,3,8:16,1629027,1630811
22400012,3,6:45,1630552,1626204
22400012,3,6:45,203991,1629027
22400012,3,6:45,1630811,1630168
22400012,3,5:17,1642258,1629631
22400012,3,5:17,1642259,202685
22400012,3,5:17,1628398,1630557
22400012,3,4:59,1629673,1642273
22400012,3,2:54,1630700,1629726
22400012,3,2:54,1629027,1630811
22400012,3,2:18,1641731,1631098
22400012,3,2:03,1642267,1629673
22400012,4,9:55,1630811,1630700
22400012,4,9:55,1629726,1629027
22400012,4,8:53,1629673,1628398
22400012,4,8:53,1642273,1642267
22400012,4,7:50,202685,1642259
22400012,4,6:34,1642258,1630168
22400012,4,6:34,203991,1629631
22400012,4,3:55,1628398,1642273
22400012,4,0:06,1629027,1642258
22400013,1,8:32,1630581,1630245
22400013,1,7:31,1627777,1629731
22400013,1,6:04,1628378,1627747
22400013,1,6:04,1629632,1630581
22400013,1,2:26,1629636,1627777
22400013,1,2:26,1628386,1629660
22400013,1,2:26,1630171,1628378
22400013,1,2:26,203897,1629632
22400013,1,2:26,202696,1630188
22400013,1,2:26,1630172,1641763
22400013,1,1:43,1630245,1631207
22400013,1,0:18,1629660,1628386
22400013,1,0:18,1627777,1630171
22400013,1,0:07,1630171,1629636
22400013,1,0:07,1630581,1630245
22400013,1,0:07,1630188,1630172
22400013,2,9:53,1629731,1641854
22400013,2,9:53,1641763,1630172
22400013,2,9:22,1629632,1631207
22400013,2,8:38,1630245,203897
22400013,2,7:28,1629660,1629636
22400013,2,7:28,202684,1627777
22400013,2,7:28,1628378,1628386
22400013,2,7:28,1630188,202696
22400013,2,5:27,1627747,1630171
22400013,2,4:16,1641854,1629731
22400013,2,4:16,1631207,1630245
22400013,2,4:16,1630172,1641763
22400013,2,3:04,1627777,1628378
22400013,2,2:31,1641824,1630172
22400013,2,11:23,1630581,1630245
22400013,2,10:11,1631207,1641824
22400013,3,9:36,1630581,1631207
22400013,3,7:12,1627777,1629731
22400013,3,6:37,1630171,1629660
22400013,3,6:37,1628378,1627747
22400013,3,6:04,1630172,1641763
22400013,3,5:06,1628386,1627777
22400013,3,5:06,1629632,1630581
22400013,3,3:13,203897,1630188
22400013,3,3:13,202696,1630245
22400013,3,2:56,1629636,1628378
22400013,3,2:56,1631207,1629632
22400013,3,2:36,1630581,203897
22400013,3,1:33,1630245,1630172
22400013,3,10:04,1630245,1630581
22400013,3,0:19,1629660,1630171
22400013,3,0:19,1627777,1628386
22400013,4,9:26,203897,1630245
22400013,4,7:56,1629731,1629636
22400013,4,7:56,1628378,1627777
22400013,4,7:56,1629632,202696
22400013,4,7:56,1630188,1630581
22400013,4,7:56,1630172,1631207
22400013,4,6:50,1630171,1627747
22400013,4,5:45,1629660,1628378
22400013,4,5:45,1630581,1629632
22400013,4,5:45,1641763,203897
22400013,4,5:45,1631207,1630172
22400013,4,3:40,1627777,1629731
22400013,4,0:46,1629632,1631207
22400013,4,0:46,203897,1630537
22400013,4,0:46,202696,1641824
22400013,4,0:46,1630245,1629659
22400013,4,0:46,1630172,1630604
22400014,1,5:26,1627827,1630533
22400014,1,5:26,203471,1641730
22400014,1,2:59,1628973,1626166
22400014,1,2:59,1630579,1630574
22400014,1,2:59,1629661,1630553
22400014,1,2:59,1627732,1629003
22400014,2,7:14,1630553,1629661
22400014,2,7:14,203471,1627732
22400014,2,6:42,1628404,1628969
22400014,2,6:42,1626166,1628973
22400014,2,6:42,1642278,1628384
22400014,2,6:42,1627827,1630560
22400014,2,4:57,1630533,1627827
22400014,2,3:18,1630592,203471
22400014,2,10:35,1641730,1627827
22400014,2,10:11,1628384,1642359
22400014,3,7:25,203471,1630592
22400014,3,6:30,1627732,1629003
22400014,3,6:02,1627827,1641730
22400014,3,3:59,1629661,203471
22400014,3,3:59,1630560,1630533
22400014,3,3:59,1629003,1630553
22400014,3,3:02,1630579,1630574
22400014,3,2:55,1628973,1626166
22400014,3,0:49,1628384,1642359
22400014,3,0:00,1628969,1642278
22400014,4,9:19,1628404,1628973
22400014,4,8:16,1626166,1628404
22400014,4,6:57,203471,1627732
22400014,4,5:19,1627827,203471
22400014,4,4:15,1630533,1627827
22400014,4,4:15,1628384,1626166
22400014,4,3:59,1627732,1630533
22400014,4,11:19,1642359,1628384
22400014,4,10:29,1642278,1628969
22400015,1,6:23,1630577,1628380
22400015,1,6:23,1641705,1629640
22400015,1,6:23,101108,1630170
22400015,1,6:23,1629629,1626156
22400015,1,4:59,2544,1631108
22400015,1,4:21,1642264,1631104
22400015,1,4:21,1630559,1629216
22400015,1,3:40,203084,1630577
22400015,1,1:47,1628380,1641705
22400015,1,1:47,1642261,2544
22400015,1,1:05,1630170,101108
22400015,2,8:35,1629216,1630559
22400015,2,7:28,1631132,203076
22400015,2,5:35,101108,1642264
22400015,2,5:35,1631103,1630170
22400015,2,5:35,1630577,203084
22400015,2,5:35,1630572,1629640
22400015,2,5:35,2544,1629629
22400015,2,5:35,1631108,1642261
22400015,2,5:18,1641705,1628380
22400015,2,3:35,1626156,1631108
22400015,2,2:32,1642261,2544
22400015,2,2:27,203076,1642261
22400015,2,0:28,1628380,1641705
22400015,2,0:28,1629629,203076
22400015,3,6:11,1629629,1626156
22400015,3,5:44,101108,1629640
22400015,3,5:44,1630577,1630170
22400015,3,4:20,1641705,1628380
22400015,3,4:20,2544,1631108
22400015,3,4:06,1642264,1631104
22400015,3,4:06,1630559,1629216
22400015,3,2:48,203084,1630577
22400015,3,1:42,1628380,101108
22400015,3,1:42,203076,1631132
22400015,3,1:42,1642261,2544
22400015,3,1:42,1630170,1641705
22400015,4,8:23,1630577,203084
22400015,4,8:23,1631132,203076
22400015,4,7:56,1626156,1630559
22400015,4,7:33,101108,1630170
22400015,4,6:41,1629640,1628380
22400015,4,6:41,1641705,1630577
22400015,4,5:36,2544,1626156
22400015,4,4:45,1628380,1641705
22400015,4,4:18,203084,1629640
22400015,4,4:18,1629216,1629629
22400015,4,4:18,1631108,2544
22400015,4,3:44,1630577,101108
22400015,4,3:44,1626156,1631108
22400015,4,3:24,1631108,1626156
22400015,4,2:18,1629629,1631108
22400015,4,0:25,1626156,1629629
22400016,1,6:54,1627826,1630539
22400016,1,4:52,1630224,1631106
22400016,1,4:52,1631095,1641708
22400016,1,4:52,1627739,1629645
22400016,1,4:18,1626181,1629599
22400016,1,3:23,1630578,203500
22400016,1,3:23,1627884,1629611
22400016,1,2:28,1627832,1642263
22400016,1,2:28,1628415,1630224
22400016,2,8:26,1630224,1627832
22400016,2,8:26,203500,1631095
22400016,2,8:26,1642263,1628415
22400016,2,8:26,1631106,1630578
22400016,2,7:52,201587,1626181
22400016,2,6:35,1629599,201935
22400016,2,6:35,1629611,1627884
22400016,2,6:35,1629645,1627739
22400016,2,1:01,1627826,1629645
22400016,2,0:43,1627739,1629599
22400016,3,5:42,1630224,1641708
22400016,3,5:42,1627739,1629645
22400016,3,4:57,1631095,1631106
22400016,3,4:04,1627884,1629599
22400016,3,2:55,1627832,1630224
22400016,3,2:55,1630578,1631095
22400016,4,9:22,1641708,1627832
22400016,4,9:22,1642263,1630578
22400016,4,8:17,1629611,1630538
22400016,4,6:10,1628988,1628415
22400016,4,4:14,1629645,1630539
22400016,4,3:06,1627832,1628988
22400016,4,3:06,1631106,1630256
