GAME_ID,PERIOD,DURATION_SECONDS,PLUS_MINUS,PLUS_MINUS_PER_MINUTE,STINT_START_SECONDS,STINT_END_SECONDS
22400386,1,198,-3.0,-0.9090909090909092,198,0
22400386,2,144,0.0,0.0,720,576
22400386,2,45,-3.0,-4.0,574,529
22400386,2,14,0.0,0.0,529,515
22400386,2,68,-1.0,-0.8823529411764706,502,434
22400386,2,14,0.0,0.0,365,351
22400386,2,57,-2.0,-2.1052631578947367,339,282
22400386,2,156,6.0,2.307692307692308,269,113
22400386,2,92,3.0,1.9565217391304348,92,0
22400386,3,305,1.0,0.19672131147540983,720,415
22400386,3,38,0.0,0.0,394,356
22400386,3,86,2.0,1.3953488372093024,346,260
22400386,3,3,-2.0,-40.0,250,247
22400386,3,20,0.0,0.0,233,213
22400386,3,43,4.0,5.5813953488372094,199,156
22400386,3,156,-1.0,-0.3846153846153846,156,0
22400386,4,39,1.0,1.5384615384615383,720,681
22400386,4,69,3.0,2.608695652173913,681,612
22400386,4,101,-4.0,-2.376237623762376,612,511
22400386,4,81,-1.0,-0.7407407407407407,499,418
22400386,4,6,2.0,20.0,411,405
22400386,4,189,5.0,1.5873015873015872,390,201
22400386,4,189,-3.0,-0.9523809523809523,189,0
22400387,1,357,-10.0,-1.680672268907563,720,363
22400387,1,121,-4.0,-1.9834710743801653,352,231
22400387,1,19,0.0,0.0,217,198
22400387,1,88,1.0,0.6818181818181819,193,105
22400387,1,99,-3.0,-1.8181818181818183,99,0
22400387,2,176,3.0,1.0227272727272727,720,544
22400387,2,16,-1.0,-3.75,536,520
22400387,2,221,1.0,0.2714932126696833,520,299
22400387,2,130,-1.0,-0.46153846153846156,288,158
22400387,2,143,8.0,3.3566433566433567,158,15
22400387,2,15,-2.0,-8.0,15,0
22400387,3,348,-4.0,-0.6896551724137931,720,372
22400387,3,79,4.0,3.0379746835443036,365,286
22400387,3,87,1.0,0.6896551724137931,286,199
22400387,3,220,-3.0,-0.8181818181818181,380,160
22400387,3,15,-2.0,-8.0,145,130
22400387,3,105,-1.0,-0.5714285714285715,119,14
22400387,4,133,0.0,0.0,720,587
22400387,4,63,-2.0,-1.9047619047619047,587,524
22400387,4,77,2.0,1.5584415584415585,524,447
22400387,4,37,1.0,1.6216216216216217,441,404
22400387,4,57,1.0,1.0526315789473684,395,338
22400387,4,123,1.0,0.48780487804878053,405,282
22400387,4,55,-1.0,-1.0909090909090908,282,227
22400387,4,173,3.0,1.0404624277456647,227,54
22400387,4,9,0.0,0.0,54,45
22400387,4,32,-1.0,-1.875,32,0
22400388,1,329,5.0,0.9118541033434651,720,391
22400388,1,32,0.0,0.0,381,349
22400388,1,40,5.0,7.5,337,297
22400388,1,76,1.0,0.7894736842105263,281,205
22400388,1,51,2.0,2.3529411764705883,198,147
22400388,1,133,-3.0,-1.3533834586466165,133,0
22400388,2,107,4.0,2.2429906542056073,720,613
22400388,2,52,2.0,2.307692307692308,613,561
22400388,2,8,0.0,0.0,548,540
22400388,2,62,-4.0,-3.870967741935484,530,468
22400388,2,124,0.0,0.0,430,306
22400388,2,34,-1.0,-1.7647058823529411,298,264
22400388,2,94,-2.0,-1.2765957446808511,264,170
22400388,2,50,-1.0,-1.2,170,120
22400388,2,117,2.0,1.0256410256410258,120,3
22400388,3,70,-5.0,-4.285714285714286,720,650
22400388,3,136,0.0,0.0,635,499
22400388,3,104,-3.0,-1.7307692307692308,499,395
22400388,3,94,1.0,0.6382978723404256,395,301
22400388,3,52,0.0,0.0,301,249
22400388,3,91,0.0,0.0,238,147
22400388,3,98,5.0,3.0612244897959187,147,49
22400388,3,21,-2.0,-5.7142857142857135,49,28
22400388,3,28,-2.0,-4.285714285714286,28,0
22400388,4,125,-1.0,-0.48,720,595
22400388,4,93,1.0,0.6451612903225807,576,483
22400388,4,65,-4.0,-3.6923076923076925,483,418
22400388,4,60,-2.0,-2.0,404,344
22400388,4,83,-2.0,-1.4457831325301205,342,259
22400388,4,18,0.0,0.0,241,223
22400388,4,61,2.0,1.9672131147540985,221,160
22400388,4,133,3.0,1.3533834586466165,160,27
22400388,4,6,0.0,0.0,22,16
22400388,4,13,-1.0,-4.615384615384616,13,0
22400389,1,334,-1.0,-0.17964071856287425,720,386
22400389,1,34,0.0,0.0,368,334
22400389,1,6,1.0,10.0,321,315
22400389,1,198,4.0,1.2121212121212122,315,117
22400389,1,92,-4.0,-2.608695652173913,92,0
22400389,2,133,6.0,2.706766917293233,720,587
22400389,2,51,-3.0,-3.5294117647058822,587,536
22400389,2,35,-2.0,-3.4285714285714284,536,501
22400389,2,35,-2.0,-3.4285714285714284,501,466
22400389,2,31,3.0,5.806451612903226,453,422
22400389,2,90,-7.0,-4.666666666666667,401,311
22400389,2,95,0.0,0.0,296,201
22400389,2,161,-6.0,-2.236024844720497,194,33
22400389,2,15,0.0,0.0,21,6
22400389,3,322,-3.0,-0.5590062111801243,720,398
22400389,3,26,0.0,0.0,280,254
22400389,3,94,-1.0,-0.6382978723404256,246,152
22400389,3,19,0.0,0.0,145,126
22400389,3,126,2.0,0.9523809523809523,126,0
22400389,4,111,-3.0,-1.6216216216216217,720,609
22400389,4,43,-3.0,-4.186046511627907,597,554
22400389,4,40,2.0,3.0,543,503
22400389,4,87,-8.0,-5.517241379310345,487,400
22400389,4,18,0.0,0.0,392,374
22400389,4,42,-1.0,-1.4285714285714284,371,329
22400389,4,38,-2.0,-3.1578947368421053,329,291
22400389,4,271,-2.0,-0.44280442804428044,271,0
22400390,1,425,4.0,0.5647058823529412,720,295
22400390,1,19,0.0,0.0,287,268
22400390,1,20,2.0,6.0,257,237
22400390,1,72,-2.0,-1.6666666666666665,217,145
22400390,1,21,-1.0,-2.8571428571428568,145,124
22400390,1,100,-1.0,-0.6,124,24
22400390,2,247,3.0,0.728744939271255,720,473
22400390,2,101,4.0,2.376237623762376,473,372
22400390,2,138,1.0,0.43478260869565216,360,222
22400390,2,216,-1.0,-0.2777777777777778,222,6
22400390,2,1,0.0,0.0,1,0
22400390,3,385,3.0,0.4675324675324675,720,335
22400390,3,131,3.0,1.3740458015267176,335,204
22400390,3,29,2.0,4.137931034482759,185,156
22400390,3,29,0.0,0.0,143,114
22400390,3,81,-2.0,-1.4814814814814814,110,29
22400390,3,17,0.0,0.0,19,2
22400390,3,487,-2.0,-0.24640657084188913,487,0
22400390,4,163,-6.0,-2.208588957055215,720,557
22400390,4,110,3.0,1.6363636363636362,552,442
22400390,4,51,-2.0,-2.3529411764705883,429,378
22400390,4,101,-6.0,-3.564356435643564,378,277
22400390,4,47,-2.0,-2.5531914893617023,256,209
22400390,4,201,5.0,1.492537313432836,209,8
22400390,5,291,-5.0,-1.0309278350515465,300,9
22400390,5,2,0.0,0.0,5,3
22400391,1,429,-5.0,-0.6993006993006994,720,291
22400391,1,1,0.0,0.0,279,278
22400391,1,22,0.0,0.0,263,241
22400391,1,128,-5.0,-2.34375,241,113
22400391,1,33,-3.0,-5.454545454545455,113,80
22400391,1,63,2.0,1.9047619047619047,63,0
22400391,2,126,-6.0,-2.8571428571428568,720,594
22400391,2,274,-4.0,-0.875912408759124,580,306
22400391,2,121,1.0,0.49586776859504134,299,178
22400391,2,94,-1.0,-0.6382978723404256,178,84
22400391,2,33,1.0,1.8181818181818183,63,30
22400391,2,30,-3.0,-6.0,30,0
22400391,3,133,0.0,0.0,720,587
22400391,3,227,2.0,0.5286343612334802,577,350
22400391,3,13,-1.0,-4.615384615384616,338,325
22400391,3,63,1.0,0.9523809523809523,325,262
22400391,3,10,-1.0,-6.0,262,252
22400391,3,76,6.0,4.7368421052631575,252,176
22400391,3,65,-4.0,-3.6923076923076925,161,96
22400391,3,96,2.0,1.25,96,0
22400391,4,167,-1.0,-0.3592814371257485,720,553
22400391,4,109,-1.0,-0.5504587155963303,536,427
22400391,4,33,2.0,3.6363636363636367,427,394
22400391,4,64,2.0,1.875,380,316
22400391,4,110,2.0,1.0909090909090908,316,206
22400391,4,10,0.0,0.0,194,184
22400391,4,146,4.0,1.643835616438356,169,23
22400392,1,320,9.0,1.6875,720,400
22400392,1,103,-4.0,-2.3300970873786406,388,285
22400392,1,74,-2.0,-1.6216216216216217,285,211
22400392,1,63,0.0,0.0,207,144
22400392,1,134,4.0,1.791044776119403,134,0
22400392,2,197,-4.0,-1.2182741116751268,720,523
22400392,2,22,-2.0,-5.454545454545455,514,492
22400392,2,8,0.0,0.0,480,472
22400392,2,65,4.0,3.6923076923076925,472,407
22400392,2,131,0.0,0.0,393,262
22400392,2,87,-4.0,-2.7586206896551726,249,162
22400392,2,542,5.0,0.5535055350553506,558,16
22400392,2,16,3.0,11.25,16,0
22400392,3,290,7.0,1.4482758620689655,720,430
22400392,3,143,2.0,0.8391608391608392,430,287
22400392,3,23,-3.0,-7.826086956521739,287,264
22400392,3,116,-1.0,-0.5172413793103449,245,129
22400392,3,112,4.0,2.142857142857143,112,0
22400392,4,180,-5.0,-1.6666666666666665,720,540
22400392,4,12,0.0,0.0,472,460
22400392,4,116,-4.0,-2.0689655172413794,460,344
22400392,4,12,-2.0,-10.0,343,331
22400392,4,87,0.0,0.0,325,238
22400393,1,309,-5.0,-0.9708737864077669,720,411
22400393,1,96,1.0,0.625,411,315
22400393,1,63,1.0,0.9523809523809523,312,249
22400393,1,5,0.0,0.0,228,223
22400393,1,61,-4.0,-3.934426229508197,215,154
22400393,1,125,-4.0,-1.92,144,19
22400393,2,240,0.0,0.0,720,480
22400393,2,97,2.0,1.2371134020618557,467,370
22400393,2,64,-3.0,-2.8125,351,287
22400393,2,69,2.0,1.7391304347826086,287,218
22400393,2,56,2.0,2.142857142857143,210,154
22400393,2,129,-4.0,-1.8604651162790697,144,15
22400393,2,6,0.0,0.0,6,0
22400393,3,299,8.0,1.605351170568562,720,421
22400393,3,28,-2.0,-4.285714285714286,410,382
22400393,3,124,6.0,2.903225806451613,367,243
22400393,3,55,2.0,2.1818181818181817,243,188
22400393,3,69,3.0,2.608695652173913,188,119
22400393,3,119,1.0,0.5042016806722689,119,0
22400393,4,74,3.0,2.4324324324324325,720,646
22400393,4,120,3.0,1.5,636,516
22400393,4,134,-1.0,-0.44776119402985076,503,369
22400393,4,78,1.0,0.7692307692307692,356,278
22400393,4,47,3.0,3.829787234042553,263,216
22400394,1,305,3.0,0.5901639344262296,720,415
22400394,1,82,0.0,0.0,400,318
22400394,1,49,0.0,0.0,318,269
22400394,1,81,3.0,2.2222222222222223,264,183
22400394,1,63,2.0,1.9047619047619047,183,120
22400394,1,105,-6.0,-3.4285714285714284,105,0
22400394,2,96,2.0,1.25,720,624
22400394,2,183,-1.0,-0.32786885245901637,624,441
22400394,2,14,0.0,0.0,410,396
22400394,2,51,-3.0,-3.5294117647058822,383,332
22400394,2,57,0.0,0.0,325,268
22400394,2,74,0.0,0.0,253,179
22400394,3,334,6.0,1.0778443113772456,720,386
22400394,3,6,2.0,20.0,368,362
22400394,3,13,0.0,0.0,362,349
22400394,3,77,-1.0,-0.7792207792207793,340,263
22400394,3,21,0.0,0.0,263,242
22400394,3,12,1.0,5.0,240,228
22400394,3,167,-3.0,-1.0778443113772456,210,43
22400394,4,238,-2.0,-0.5042016806722689,720,482
22400394,4,22,-3.0,-8.181818181818182,477,455
22400394,4,143,-3.0,-1.2587412587412588,452,309
22400394,4,292,4.0,0.821917808219178,292,0
22400395,1,311,9.0,1.7363344051446945,720,409
22400395,1,2,0.0,0.0,399,397
22400395,1,103,-2.0,-1.1650485436893203,397,294
22400395,1,60,3.0,3.0,284,224
22400395,1,51,3.0,3.5294117647058822,206,155
22400395,2,192,-8.0,-2.5,720,528
22400395,2,13,0.0,0.0,516,503
22400395,2,29,-3.0,-6.206896551724138,494,465
22400395,2,96,3.0,1.875,445,349
22400395,2,51,0.0,0.0,330,279
22400395,2,73,-3.0,-2.4657534246575343,259,186
22400395,2,78,1.0,0.7692307692307692,178,100
22400395,2,22,-6.0,-16.363636363636363,100,78
22400395,3,245,4.0,0.979591836734694,720,475
22400395,3,62,-2.0,-1.935483870967742,475,413
22400395,3,11,-1.0,-5.454545454545455,408,397
22400395,3,112,1.0,0.5357142857142857,383,271
22400395,3,4,4.0,60.0,252,248
22400395,3,65,-1.0,-0.9230769230769231,248,183
22400395,3,10,0.0,0.0,175,165
22400395,3,155,-4.0,-1.5483870967741935,155,0
22400395,4,154,5.0,1.9480519480519478,720,566
22400395,4,30,3.0,6.0,566,536
22400395,4,143,2.0,0.8391608391608392,515,372
22400395,4,15,2.0,8.0,363,348
22400395,4,51,0.0,0.0,333,282
22400395,4,29,0.0,0.0,282,253
22400395,4,117,6.0,3.0769230769230766,246,129
22400395,4,7,0.0,0.0,105,98
22400395,4,84,-2.0,-1.4285714285714284,84,0
22400396,1,277,2.0,0.4332129963898917,720,443
22400396,1,171,3.0,1.0526315789473684,443,272
22400396,1,55,2.0,2.1818181818181817,265,210
22400396,1,114,4.0,2.1052631578947367,194,80
22400396,1,58,3.0,3.103448275862069,74,16
22400396,1,3,0.0,0.0,3,0
22400396,2,148,-1.0,-0.40540540540540543,720,572
22400396,2,27,0.0,0.0,572,545
22400396,2,14,-1.0,-4.285714285714286,526,512
22400396,2,14,0.0,0.0,512,498
22400396,2,108,-2.0,-1.1111111111111112,490,382
22400396,2,8,2.0,15.0,367,359
22400396,2,55,1.0,1.0909090909090908,359,304
22400396,2,21,-3.0,-8.571428571428571,289,268
22400396,2,74,1.0,0.8108108108108109,258,184
22400396,2,10,-1.0,-6.0,184,174
22400396,2,170,-6.0,-2.1176470588235294,174,4
22400396,3,294,5.0,1.0204081632653061,720,426
22400396,3,47,-3.0,-3.829787234042553,407,360
22400396,3,45,0.0,0.0,350,305
22400396,3,48,3.0,3.75,293,245
22400396,3,101,-1.0,-0.594059405940594,233,132
22400396,3,55,-2.0,-2.1818181818181817,120,65
22400396,4,216,5.0,1.3888888888888888,720,504
22400396,4,63,0.0,0.0,458,395
22400396,4,26,-2.0,-4.615384615384616,373,347
22400396,4,2,0.0,0.0,326,324
22400396,4,74,4.0,3.2432432432432434,303,229
22400396,4,132,4.0,1.8181818181818183,229,97
22400396,4,81,-3.0,-2.2222222222222223,81,0
22400397,1,317,4.0,0.7570977917981072,720,403
22400397,1,86,-4.0,-2.7906976744186047,368,282
22400397,1,58,6.0,6.206896551724138,282,224
22400397,1,50,-1.0,-1.2,213,163
22400397,1,87,-4.0,-2.7586206896551726,143,56
22400397,1,56,1.0,1.0714285714285714,56,0
22400397,2,63,0.0,0.0,720,657
22400397,2,36,-4.0,-6.666666666666666,650,614
22400397,2,83,3.0,2.1686746987951806,614,531
22400397,2,78,8.0,6.153846153846153,524,446
22400397,2,28,1.0,2.142857142857143,428,400
22400397,2,43,1.0,1.3953488372093024,383,340
22400397,2,78,7.0,5.384615384615385,340,262
22400397,2,140,-1.0,-0.42857142857142855,242,102
22400397,2,102,-1.0,-0.5882352941176471,102,0
22400397,3,318,2.0,0.37735849056603776,720,402
22400397,3,69,3.0,2.608695652173913,399,330
22400397,3,21,-2.0,-5.7142857142857135,330,309
22400397,3,46,4.0,5.217391304347826,309,263
22400397,3,187,1.0,0.32085561497326204,253,66
22400397,3,66,5.0,4.545454545454546,66,0
22400397,4,319,-5.0,-0.9404388714733541,720,401
22400397,4,14,-1.0,-4.285714285714286,401,387
22400397,4,67,1.0,0.8955223880597015,387,320
22400397,4,71,-3.0,-2.535211267605634,320,249
22400397,4,34,-1.0,-1.7647058823529411,235,201
22400397,4,117,-1.0,-0.5128205128205129,201,84
22400397,4,84,-1.0,-0.7142857142857142,84,0
22400398,1,349,-6.0,-1.0315186246418337,720,371
22400398,1,108,-1.0,-0.5555555555555556,358,250
22400398,1,58,0.0,0.0,239,181
22400398,1,24,0.0,0.0,171,147
22400398,1,32,-1.0,-1.875,134,102
22400398,1,102,-6.0,-3.5294117647058822,102,0
22400398,2,85,4.0,2.8235294117647056,720,635
22400398,2,162,1.0,0.37037037037037035,635,473
22400398,2,129,-4.0,-1.8604651162790697,458,329
22400398,2,47,0.0,0.0,314,267
22400398,2,43,3.0,4.186046511627907,263,220
22400398,2,73,2.0,1.643835616438356,220,147
22400398,2,140,3.0,1.2857142857142858,142,2
22400398,3,227,0.0,0.0,720,493
22400398,3,85,-1.0,-0.7058823529411764,477,392
22400398,3,60,2.0,2.0,392,332
22400398,3,79,7.0,5.3164556962025316,328,249
22400398,3,53,-2.0,-2.2641509433962264,249,196
22400398,3,27,-3.0,-6.666666666666666,183,156
22400398,3,141,-3.0,-1.2765957446808511,141,0
22400398,4,186,-2.0,-0.6451612903225807,720,534
22400398,4,33,3.0,5.454545454545455,522,489
22400398,4,49,-2.0,-2.4489795918367343,513,464
22400398,4,114,0.0,0.0,464,350
22400398,4,82,-2.0,-1.4634146341463414,334,252
22400398,4,24,0.0,0.0,242,218
22400398,4,86,4.0,2.7906976744186047,86,0
22400399,1,364,0.0,0.0,720,356
22400399,1,67,-2.0,-1.791044776119403,356,289
22400399,1,38,2.0,3.1578947368421053,283,245
22400399,1,62,-3.0,-2.903225806451613,245,183
22400399,2,60,3.0,3.0,720,660
22400399,2,121,-1.0,-0.49586776859504134,660,539
22400399,2,73,-3.0,-2.4657534246575343,539,466
22400399,2,12,0.0,0.0,459,447
22400399,2,16,0.0,0.0,441,425
22400399,2,78,-3.0,-2.307692307692308,415,337
22400399,2,71,2.0,1.6901408450704225,327,256
22400399,2,116,5.0,2.586206896551724,241,125
22400399,3,207,0.0,0.0,720,513
22400399,3,50,-6.0,-7.199999999999999,507,457
22400399,3,93,-3.0,-1.935483870967742,442,349
22400399,3,59,-2.0,-2.0338983050847457,349,290
22400399,3,70,2.0,1.7142857142857142,284,214
22400399,3,35,-2.0,-3.4285714285714284,214,179
22400399,3,27,-1.0,-2.2222222222222223,179,152
22400399,3,23,-2.0,-5.217391304347826,152,129
22400399,3,37,-1.0,-1.6216216216216217,129,92
22400399,3,88,3.0,2.0454545454545454,88,0
22400399,4,69,-3.0,-2.608695652173913,720,651
22400399,4,235,-4.0,-1.0212765957446808,644,409
22400399,4,26,1.0,2.307692307692308,397,371
22400399,4,30,3.0,6.0,371,341
22400399,4,145,-2.0,-0.8275862068965517,326,181
22400399,4,151,1.0,0.3973509933774834,169,18
22400399,4,15,-2.0,-8.0,15,0
22400400,1,403,-8.0,-1.1910669975186103,720,317
22400400,1,35,0.0,0.0,301,266
22400400,1,54,-3.0,-3.333333333333333,259,205
22400400,1,33,2.0,3.6363636363636367,194,161
22400400,1,57,2.0,2.1052631578947367,144,87
22400400,1,87,1.0,0.6896551724137931,87,0
22400400,2,139,4.0,1.7266187050359714,720,581
22400400,2,51,3.0,3.5294117647058822,581,530
22400400,2,113,-2.0,-1.0619469026548671,508,395
22400400,2,28,4.0,8.571428571428571,395,367
22400400,2,43,0.0,0.0,356,313
22400400,2,99,0.0,0.0,313,214
22400400,2,24,1.0,2.5,214,190
22400400,2,16,0.0,0.0,190,174
22400400,2,174,-3.0,-1.0344827586206897,174,0
22400400,3,283,1.0,0.21201413427561838,720,437
22400400,3,36,2.0,3.333333333333333,422,386
22400400,3,7,1.0,8.571428571428571,379,372
22400400,3,7,0.0,0.0,372,365
22400400,3,42,-4.0,-5.7142857142857135,359,317
22400400,3,97,3.0,1.8556701030927836,317,220
22400400,3,40,-4.0,-6.0,208,168
22400400,3,74,3.0,2.4324324324324325,168,94
22400400,3,37,0.0,0.0,87,50
22400400,3,38,0.0,0.0,48,10
22400400,3,2,0.0,0.0,2,0
22400400,4,66,5.0,4.545454545454546,720,654
22400400,4,114,3.0,1.5789473684210527,647,533
22400400,4,96,4.0,2.5,516,420
22400400,4,12,0.0,0.0,420,408
22400400,4,202,-2.0,-0.594059405940594,403,201
22400400,4,12,1.0,5.0,191,179
22400400,4,2,0.0,0.0,179,177
22400400,4,69,0.0,0.0,164,95
22400400,4,84,1.0,0.7142857142857142,84,0
22400401,1,282,-2.0,-0.425531914893617,720,438
22400401,1,10,2.0,12.0,426,416
22400401,1,16,0.0,0.0,416,400
22400401,1,10,-1.0,-6.0,395,385
22400401,1,47,1.0,1.2765957446808511,385,338
22400401,1,88,1.0,0.6818181818181819,338,250
22400401,1,92,1.0,0.6521739130434783,250,158
22400401,1,111,-2.0,-1.0810810810810811,146,35
22400401,1,35,-5.0,-8.571428571428571,35,0
22400401,2,58,4.0,4.137931034482759,720,662
22400401,2,80,2.0,1.5,662,582
22400401,2,83,1.0,0.7228915662650602,558,475
22400401,2,10,1.0,6.0,463,453
22400401,2,58,2.0,2.0689655172413794,453,395
22400401,2,49,0.0,0.0,395,346
22400401,2,74,-5.0,-4.054054054054054,335,261
22400401,2,87,2.0,1.3793103448275863,261,174
22400401,2,139,1.0,0.43165467625899284,174,35
22400401,2,35,1.0,1.7142857142857142,35,0
22400401,3,259,6.0,1.3899613899613898,720,461
22400401,3,68,0.0,0.0,452,384
22400401,3,61,-2.0,-1.9672131147540985,377,316
22400401,3,85,7.0,4.9411764705882355,314,229
22400401,3,57,3.0,3.1578947368421053,229,172
22400401,3,172,2.0,0.6976744186046512,172,0
22400401,4,90,0.0,0.0,720,630
22400401,4,75,3.0,2.4,630,555
22400401,4,71,1.0,0.8450704225352113,549,478
22400401,4,136,-1.0,-0.4411764705882353,472,336
22400401,4,43,-1.0,-1.3953488372093024,328,285
22400401,4,285,-2.0,-0.4210526315789474,285,0
22400402,1,264,0.0,0.0,720,456
22400402,1,53,-1.0,-1.1320754716981132,451,398
22400402,1,95,2.0,1.263157894736842,385,290
22400402,1,70,-2.0,-1.7142857142857142,290,220
22400402,1,87,2.0,1.3793103448275863,207,120
22400402,1,105,6.0,3.4285714285714284,111,6
22400402,1,2,-1.0,-30.0,2,0
22400402,2,198,1.0,0.30303030303030304,720,522
22400402,2,87,1.0,0.6896551724137931,511,424
22400402,2,67,2.0,1.791044776119403,418,351
22400402,2,1,0.0,0.0,340,339
22400402,2,83,0.0,0.0,318,235
22400402,2,24,-2.0,-5.0,221,197
22400402,2,70,-4.0,-3.4285714285714284,188,118
22400402,2,95,-1.0,-0.631578947368421,104,9
22400402,2,6,1.0,10.0,9,3
22400402,2,11,1.0,5.454545454545455,197,186
22400402,3,338,11.0,1.952662721893491,720,382
22400402,3,81,8.0,5.925925925925926,367,286
22400402,3,67,-4.0,-3.582089552238806,272,205
22400402,3,41,2.0,2.926829268292683,189,148
22400402,3,26,-3.0,-6.923076923076923,109,83
22400402,3,76,3.0,2.3684210526315788,76,0
22400402,4,244,0.0,0.0,720,476
22400402,4,57,3.0,3.1578947368421053,462,405
22400402,4,96,0.0,0.0,392,296
22400402,4,28,3.0,6.428571428571428,272,244
22400402,4,61,0.0,0.0,226,165
22400402,4,157,2.0,0.7643312101910829,157,0
22400403,1,310,-7.0,-1.3548387096774193,720,410
22400403,1,2,-2.0,-60.0,405,403
22400403,1,83,-1.0,-0.7228915662650602,388,305
22400403,1,29,3.0,6.206896551724138,286,257
22400403,1,86,-1.0,-0.6976744186046512,257,171
22400403,1,160,4.0,1.5,160,0
22400403,2,97,5.0,3.092783505154639,720,623
22400403,2,16,1.0,3.75,607,591
22400403,2,62,5.0,4.838709677419355,591,529
22400403,2,60,0.0,0.0,515,455
22400403,2,54,-3.0,-3.333333333333333,449,395
22400403,2,94,-2.0,-1.2765957446808511,388,294
22400403,2,93,-4.0,-2.580645161290323,285,192
22400403,2,29,0.0,0.0,181,152
22400403,2,152,-9.0,-3.552631578947368,152,0
22400403,3,116,0.0,0.0,720,604
22400403,3,97,5.0,3.092783505154639,577,480
22400403,3,56,-2.0,-2.142857142857143,468,412
22400403,3,91,0.0,0.0,412,321
22400403,3,61,0.0,0.0,301,240
22400403,3,177,-4.0,-1.3559322033898304,238,61
22400403,3,55,5.0,5.454545454545455,61,6
22400403,4,153,5.0,1.9607843137254903,720,567
22400403,4,56,0.0,0.0,551,495
22400403,4,91,1.0,0.6593406593406594,480,389
22400403,4,13,0.0,0.0,389,376
22400403,4,87,0.0,0.0,370,283
22400403,4,39,0.0,0.0,269,230
22400403,4,72,-2.0,-1.6666666666666665,225,153
22400403,4,132,-2.0,-0.9090909090909092,142,10
22400403,4,2,-1.0,-30.0,10,8
22400403,4,7,0.0,0.0,7,0
22400404,1,329,9.0,1.6413373860182372,720,391
22400404,1,39,0.0,0.0,382,343
22400404,1,68,-2.0,-1.7647058823529411,333,265
22400404,1,65,-2.0,-1.8461538461538463,265,200
22400404,1,100,-1.0,-0.6,179,79
22400404,1,61,-2.0,-1.9672131147540985,67,6
22400404,2,75,-3.0,-2.4,720,645
22400404,2,118,0.0,0.0,645,527
22400404,2,43,-1.0,-1.3953488372093024,515,472
22400404,2,73,0.0,0.0,472,399
22400404,2,58,2.0,2.0689655172413794,394,336
22400404,2,103,1.0,0.5825242718446602,327,224
22400404,2,53,4.0,4.528301886792453,216,163
22400404,2,158,3.0,1.139240506329114,163,5
22400404,3,277,1.0,0.21660649819494585,720,443
22400404,3,72,0.0,0.0,424,352
22400404,3,38,-4.0,-6.315789473684211,337,299
22400404,3,28,0.0,0.0,299,271
22400404,3,199,1.0,0.30150753768844224,257,58
22400404,3,51,2.0,2.3529411764705883,58,7
22400404,3,4,-2.0,-30.0,4,0
22400404,4,126,-5.0,-2.380952380952381,720,594
22400404,4,97,-4.0,-2.4742268041237114,580,483
22400404,4,57,3.0,3.1578947368421053,471,414
22400404,4,13,0.0,0.0,414,401
22400404,4,111,-4.0,-2.1621621621621623,387,276
22400404,4,156,4.0,1.5384615384615383,262,106
22400404,4,22,0.0,0.0,106,84
22400404,4,43,2.0,2.7906976744186047,71,28
22400404,4,2,0.0,0.0,5,3
22400404,4,2,0.0,0.0,2,0
22400405,1,412,-4.0,-0.5825242718446602,720,308
22400405,1,137,2.0,0.875912408759124,284,147
22400405,1,23,0.0,0.0,141,118
22400405,1,111,-1.0,-0.5405405405405406,118,7
22400405,1,7,0.0,0.0,7,0
22400405,2,180,-8.0,-2.666666666666667,720,540
22400405,2,89,3.0,2.0224719101123596,524,435
22400405,2,19,-1.0,-3.1578947368421053,416,397
22400405,2,52,0.0,0.0,397,345
22400405,2,71,5.0,4.225352112676057,345,274
22400405,2,127,-3.0,-1.4173228346456692,259,132
22400405,2,115,-5.0,-2.608695652173913,115,0
22400405,3,412,8.0,1.1650485436893203,720,308
22400405,3,107,-4.0,-2.2429906542056073,308,201
22400405,3,78,6.0,4.615384615384616,121,43
22400405,4,147,-7.0,-2.8571428571428568,720,573
22400405,4,61,-1.0,-0.9836065573770493,558,497
22400405,4,58,-2.0,-2.0689655172413794,494,436
22400405,4,42,3.0,4.285714285714286,436,394
22400405,4,75,3.0,2.4,391,316
22400405,4,164,4.0,1.4634146341463414,301,137
22400405,4,99,2.0,1.2121212121212122,137,38
22400405,4,21,0.0,0.0,21,0
22400406,1,259,4.0,0.9266409266409267,720,461
22400406,1,87,1.0,0.6896551724137931,454,367
22400406,1,97,1.0,0.6185567010309279,346,249
22400406,1,49,0.0,0.0,239,190
22400406,1,56,3.0,3.214285714285714,179,123
22400406,1,109,-4.0,-2.2018348623853212,109,0
22400406,2,185,-2.0,-0.6486486486486487,720,535
22400406,2,62,0.0,0.0,518,456
22400406,2,61,-1.0,-0.9836065573770493,442,381
22400406,2,33,3.0,5.454545454545455,366,333
22400406,2,81,-1.0,-0.7407407407407407,269,188
22400406,2,37,-3.0,-4.864864864864865,188,151
22400406,2,35,-1.0,-1.7142857142857142,135,100
22400406,2,70,-3.0,-2.5714285714285716,100,30
22400406,2,30,0.0,0.0,30,0
22400406,3,218,-1.0,-0.27522935779816515,720,502
22400406,3,49,-2.0,-2.4489795918367343,485,436
22400406,3,170,-4.0,-1.4117647058823528,425,255
22400406,3,238,-2.0,-0.5042016806722689,242,4
22400406,3,4,0.0,0.0,4,0
